Map       Shuffle        Reduce          Finalize        Total
9.7135310173, 2.86178302765, 0.0555808544159, 0.000554800033569, 12.6314496994
8.82997989655, 2.84379506111, 0.0619170665741, 0.000401020050049, 11.7360930443
11.1866397858, 3.21243691444, 0.0518288612366, 0.000412940979004, 14.4513185024
11.2090849876, 2.75137400627, 0.0645670890808, 0.000447034835815, 14.0254731178
8.94279909134, 2.80110096931, 0.0948390960693, 0.000396013259888, 11.83913517
11.304131031, 3.21836280823, 0.0612390041351, 0.000638008117676, 14.5843708515
9.08674311638, 2.82108688354, 0.0532319545746, 0.000417947769165, 11.9614799023
8.94952917099, 3.22601008415, 0.0627579689026, 0.000456809997559, 12.238754034
10.9791090488, 2.73109984398, 0.0521788597107, 0.000370025634766, 13.7627577782
8.94153904915, 3.17667102814, 0.05885887146, 0.00042986869812, 12.1774988174
