0-2-5-0,5
0-2-5-1,5
0-2-6-0,5
0-2-6-1,5
0-3-0-0,6
0-3-0-1,6
0-3-1-0,5
0-3-1-1,5
0-3-2-0,2
0-3-2-1,2
0-3-3-0,5
0-3-3-1,5
0-4-0-0,5
0-4-0-1,5
0-4-1-0,5
0-4-1-1,5
0-4-2-0,5
0-4-2-1,5
0-5-0-0,5
0-5-0-1,5
0-5-1-0,5
0-5-1-1,5
0-5-2-0,5
0-5-2-1,5
0-6-0-0,5
0-6-0-1,5
0-6-1-0,2
0-6-1-1,2
0-6-10-0,5
0-6-10-1,5
0-6-11-0,5
0-6-11-1,5
0-6-12-0,5
0-6-12-1,5
0-6-13-0,2
0-6-13-1,2
0-6-2-0,5
0-6-2-1,5
0-6-3-0,5
0-6-3-1,5
0-6-4-0,6
0-6-4-1,6
0-6-5-0,5
0-6-5-1,5
0-6-7-0,2
0-6-7-1,2
0-6-8-0,2
0-6-8-1,2
0-6-9-0,5
0-6-9-1,5
0-7-0-0,5
0-7-0-1,5
0-7-1-0,5
0-7-1-1,5
0-7-2-0,5
0-7-2-1,5
0-7-3-0,2
0-7-3-1,2
0-7-4-0,5
0-7-4-1,5
0-7-5-0,2
0-7-5-1,2
0-7-6-0,6
0-7-6-1,6
0-7-7-0,5
0-7-7-1,5
0-7-8-0,5
0-7-8-1,5
0-8-0-0,5
0-8-0-1,5
0-8-1-0,2
0-8-1-1,2
0-8-2-0,2
0-8-2-1,2
0-8-3-0,5
0-8-3-1,5
0-8-4-0,5
0-8-4-1,5
0-8-5-0,2
0-8-5-1,2
0-8-7-0,2
0-8-7-1,2
0-8-8-0,5
0-8-8-1,5
0-8-9-0,6
0-8-9-1,6
0-9-0-0,5
0-9-0-1,5
0-9-1-0,5
0-9-1-1,5
0-9-10-0,5
0-9-10-1,5
0-9-11-0,2
0-9-11-1,2
0-9-12-0,5
0-9-12-1,5
0-9-13-0,2
0-9-13-1,2
0-9-2-0,2
0-9-2-1,2
0-9-3-0,5
0-9-3-1,5
0-9-4-0,5
0-9-4-1,5
0-9-5-0,5
0-9-5-1,5
0-9-6-0,5
0-9-6-1,5
0-9-7-0,5
0-9-7-1,5
0-9-8-0,5
0-9-8-1,5
0-9-9-0,5
0-9-9-1,5
1-0-1-0,5
1-0-1-1,5
1-1-1-0,2
1-1-1-1,2
1-1-2-0,5
1-1-2-1,5
1-2-0-0,5
1-2-0-1,5
1-2-1-0,2
1-2-1-1,2
1-2-2-0,2
1-2-2-1,2
1-2-3-0,5
1-2-3-1,5
1-2-4-0,5
1-2-4-1,5
1-2-5-0,5
1-2-5-1,5
1-2-6-0,2
1-2-6-1,2
10-0-0-0,5
10-0-0-1,5
10-0-1-0,5
10-0-1-1,5
10-0-3-0,5
10-0-3-1,5
10-0-4-0,5
10-0-4-1,5
10-0-5-0,5
10-0-5-1,5
10-0-6-0,5
10-0-6-1,5
10-0-7-0,5
10-0-7-1,5
10-0-8-0,5
10-0-8-1,5
10-1-1-0,5
10-1-1-1,5
10-1-2-0,5
10-1-2-1,5
10-2-0-0,5
10-2-0-1,5
10-2-1-0,2
10-2-1-1,2
10-2-2-0,6
10-2-2-1,6
10-2-3-0,5
10-2-3-1,5
10-3-0-0,2
10-3-0-1,2
10-3-3-0,5
10-3-3-1,5
10-4-0-0,2
10-4-0-1,2
10-4-1-0,5
10-4-1-1,5
10-4-3-0,2
10-4-3-1,2
10-4-4-0,5
10-4-4-1,5
10-4-5-0,5
10-4-5-1,5
10-4-6-0,5
10-4-6-1,5
10-4-7-0,5
10-4-7-1,5
11-0-0-0,5
11-0-0-1,5
11-0-10-0,5
11-0-10-1,5
11-0-11-0,5
11-0-11-1,5
11-0-13-0,5
11-0-13-1,5
11-0-2-0,5
11-0-2-1,5
11-0-3-0,5
11-0-3-1,5
11-0-4-0,5
11-0-4-1,5
11-0-5-0,5
11-0-5-1,5
11-0-6-0,5
11-0-6-1,5
11-0-7-0,6
11-0-7-1,6
11-0-8-0,5
11-0-8-1,5
11-0-9-0,5
11-0-9-1,5
11-1-0-0,2
11-1-0-1,2
11-1-1-0,5
11-1-1-1,5
11-1-2-0,5
11-1-2-1,5
11-1-3-0,5
11-1-3-1,5
11-1-4-0,2
11-1-4-1,2
11-2-0-0,5
11-2-0-1,5
11-2-1-0,5
11-2-1-1,5
11-2-2-0,2
11-2-2-1,2
11-2-4-0,5
11-2-4-1,5
11-2-5-0,2
11-2-5-1,2
11-2-6-0,6
11-2-6-1,6
11-2-7-0,5
11-2-7-1,5
11-2-8-0,5
11-2-8-1,5
11-2-9-0,5
11-2-9-1,5
11-3-0-0,5
11-3-0-1,5
11-4-0-0,5
11-4-0-1,5
11-4-1-0,5
11-4-1-1,5
11-5-0-0,5
11-5-0-1,5
11-5-1-0,5
11-5-1-1,5
11-5-2-0,2
11-5-2-1,2
11-5-3-0,2
11-5-3-1,2
11-5-4-0,5
11-5-4-1,5
12-0-0-0,5
12-0-0-1,5
12-0-1-0,5
12-0-1-1,5
12-0-2-0,5
12-0-2-1,5
12-0-3-0,5
12-0-3-1,5
12-1-0-0,5
12-1-0-1,5
12-1-1-0,2
12-1-1-1,2
12-1-2-0,5
12-1-2-1,5
12-1-3-0,5
12-1-3-1,5
12-2-0-0,2
12-2-0-1,2
12-2-1-0,5
12-2-1-1,5
12-2-10-0,2
12-2-10-1,2
12-2-11-0,5
12-2-11-1,5
12-2-12-0,2
12-2-12-1,2
12-2-13-0,5
12-2-13-1,5
12-2-2-0,5
12-2-2-1,5
12-2-3-0,5
12-2-3-1,5
12-2-4-0,6
12-2-4-1,6
12-2-5-0,5
12-2-5-1,5
12-2-6-0,5
12-2-6-1,5
12-2-7-0,2
12-2-7-1,2
12-2-9-0,5
12-2-9-1,5
12-3-0-0,5
12-3-0-1,5
12-3-1-0,5
12-3-1-1,5
12-3-4-0,5
12-3-4-1,5
12-3-5-0,5
12-3-5-1,5
12-3-6-0,5
12-3-6-1,5
13-0-0-0,5
13-0-0-1,5
13-0-1-0,6
13-0-1-1,6
13-1-0-0,5
13-1-0-1,5
13-1-10-0,5
13-1-10-1,5
13-1-11-0,5
13-1-11-1,5
13-1-12-0,2
13-1-12-1,2
13-1-13-0,5
13-1-13-1,5
13-1-2-0,5
13-1-2-1,5
13-1-3-0,5
13-1-3-1,5
13-1-4-0,2
13-1-4-1,2
13-1-5-0,5
13-1-5-1,5
13-1-7-0,5
13-1-7-1,5
13-1-8-0,5
13-1-8-1,5
13-1-9-0,2
13-1-9-1,2
14-0-0-0,5
14-0-0-1,5
14-0-1-0,5
14-0-1-1,5
14-1-0-0,5
14-1-0-1,5
14-1-1-0,5
14-1-1-1,5
14-1-2-0,5
14-1-2-1,5
14-10-0-0,5
14-10-0-1,5
14-10-1-0,5
14-10-1-1,5
14-10-2-0,5
14-10-2-1,5
14-10-3-0,5
14-10-3-1,5
14-10-4-0,5
14-10-4-1,5
14-10-5-0,5
14-10-5-1,5
14-10-6-0,5
14-10-6-1,5
14-10-7-0,5
14-10-7-1,5
14-10-8-0,5
14-10-8-1,5
14-10-9-0,5
14-10-9-1,5
14-11-0-0,5
14-11-0-1,5
14-11-1-0,2
14-11-1-1,2
14-11-2-0,5
14-11-2-1,5
14-11-3-0,2
14-11-3-1,2
14-12-0-0,5
14-12-0-1,5
14-12-1-0,5
14-12-1-1,5
14-12-10-0,5
14-12-10-1,5
14-12-11-0,5
14-12-11-1,5
14-12-12-0,2
14-12-12-1,2
14-12-13-0,5
14-12-13-1,5
14-12-2-0,5
14-12-2-1,5
14-12-3-0,5
14-12-3-1,5
14-12-4-0,5
14-12-4-1,5
14-12-5-0,5
14-12-5-1,5
14-12-6-0,2
14-12-6-1,2
14-12-7-0,5
14-12-7-1,5
14-12-8-0,5
14-12-8-1,5
14-12-9-0,5
14-12-9-1,5
14-13-0-0,5
14-13-0-1,5
14-13-1-0,5
14-13-1-1,5
14-13-2-0,5
14-13-2-1,5
14-13-3-0,5
14-13-3-1,5
14-13-4-0,5
14-13-4-1,5
14-14-0-0,2
14-14-0-1,2
14-14-1-0,2
14-14-1-1,2
14-14-10-0,5
14-14-10-1,5
14-14-11-0,5
14-14-11-1,5
14-14-2-0,5
14-14-2-1,5
14-14-3-0,6
14-14-3-1,6
14-14-4-0,6
14-14-4-1,6
14-14-5-0,5
14-14-5-1,5
14-14-6-0,5
14-14-6-1,5
14-14-7-0,2
14-14-7-1,2
14-14-8-0,2
14-14-8-1,2
14-14-9-0,5
14-14-9-1,5
14-15-0-0,2
14-15-0-1,2
14-15-1-0,5
14-15-1-1,5
14-15-2-0,5
14-15-2-1,5
14-15-3-0,2
14-15-3-1,2
14-15-5-0,6
14-15-5-1,6
14-15-6-0,6
14-15-6-1,6
14-15-7-0,5
14-15-7-1,5
14-15-8-0,5
14-15-8-1,5
14-15-9-0,5
14-15-9-1,5
14-16-0-0,5
14-16-0-1,5
14-16-1-0,5
14-16-1-1,5
14-16-2-0,5
14-16-2-1,5
14-16-3-0,5
14-16-3-1,5
14-17-0-0,5
14-17-0-1,5
14-17-1-0,2
14-17-1-1,2
14-2-0-0,2
14-2-0-1,2
14-2-1-0,5
14-2-1-1,5
14-2-2-0,2
14-2-2-1,2
14-2-3-0,5
14-2-3-1,5
14-2-4-0,5
14-2-4-1,5
14-3-0-0,5
14-3-0-1,5
14-3-2-0,5
14-3-2-1,5
14-3-3-0,5
14-3-3-1,5
14-3-4-0,6
14-3-4-1,6
14-3-5-0,5
14-3-5-1,5
14-4-0-0,5
14-4-0-1,5
14-4-1-0,5
14-4-1-1,5
14-5-0-0,5
14-5-0-1,5
14-5-1-0,6
14-5-1-1,6
14-5-2-0,5
14-5-2-1,5
14-5-3-0,5
14-5-3-1,5
14-5-4-0,5
14-5-4-1,5
14-5-5-0,5
14-5-5-1,5
14-6-0-0,2
14-6-0-1,2
14-6-1-0,5
14-6-1-1,5
14-6-10-0,5
14-6-10-1,5
14-6-11-0,2
14-6-11-1,2
14-6-12-0,6
14-6-12-1,6
14-6-2-0,5
14-6-2-1,5
14-6-3-0,6
14-6-3-1,6
14-6-4-0,5
14-6-4-1,5
14-6-5-0,5
14-6-5-1,5
14-6-6-0,5
14-6-6-1,5
14-6-7-0,2
14-6-7-1,2
14-6-8-0,2
14-6-8-1,2
14-6-9-0,5
14-6-9-1,5
14-7-1-0,2
14-7-1-1,2
14-7-2-0,5
14-7-2-1,5
14-7-3-0,5
14-7-3-1,5
14-7-4-0,5
14-7-4-1,5
14-8-0-0,5
14-8-0-1,5
14-8-1-0,5
14-8-1-1,5
14-8-2-0,5
14-8-2-1,5
14-8-3-0,6
14-8-3-1,6
14-9-0-0,6
14-9-0-1,6
14-9-1-0,5
14-9-1-1,5
14-9-10-0,5
14-9-10-1,5
14-9-11-0,6
14-9-11-1,6
14-9-12-0,5
14-9-12-1,5
14-9-13-0,5
14-9-13-1,5
14-9-2-0,5
14-9-2-1,5
14-9-3-0,5
14-9-3-1,5
14-9-4-0,5
14-9-4-1,5
14-9-5-0,5
14-9-5-1,5
14-9-6-0,2
14-9-6-1,2
14-9-8-0,5
14-9-8-1,5
14-9-9-0,5
14-9-9-1,5
15-0-0-0,5
15-0-0-1,5
15-0-10-0,2
15-0-10-1,2
15-0-11-0,5
15-0-11-1,5
15-0-12-0,5
15-0-12-1,5
15-0-13-0,5
15-0-13-1,5
15-0-2-0,5
15-0-2-1,5
15-0-4-0,5
15-0-4-1,5
15-0-5-0,2
15-0-5-1,2
15-0-6-0,5
15-0-6-1,5
15-0-7-0,6
15-0-7-1,6
15-0-8-0,5
15-0-8-1,5
15-0-9-0,5
15-0-9-1,5
15-1-0-0,5
15-1-0-1,5
15-1-3-0,2
15-1-3-1,2
15-2-1-0,5
15-2-1-1,5
15-2-10-0,2
15-2-10-1,2
15-2-11-0,5
15-2-11-1,5
15-2-12-0,2
15-2-12-1,2
15-2-13-0,5
15-2-13-1,5
15-2-2-0,5
15-2-2-1,5
15-2-3-0,5
15-2-3-1,5
15-2-4-0,5
15-2-4-1,5
15-2-6-0,5
15-2-6-1,5
15-2-7-0,5
15-2-7-1,5
15-2-8-0,5
15-2-8-1,5
15-2-9-0,5
15-2-9-1,5
15-3-0-0,2
15-3-0-1,2
15-3-1-0,5
15-3-1-1,5
15-3-2-0,5
15-3-2-1,5
15-3-3-0,6
15-3-3-1,6
15-3-4-0,5
15-3-4-1,5
15-3-5-0,2
15-3-5-1,2
15-3-6-0,5
15-3-6-1,5
16-0-0-0,5
16-0-0-1,5
16-0-1-0,5
16-0-1-1,5
16-0-10-0,5
16-0-10-1,5
16-0-11-0,5
16-0-11-1,5
16-0-12-0,5
16-0-12-1,5
16-0-13-0,6
16-0-13-1,6
16-0-3-0,5
16-0-3-1,5
16-0-4-0,2
16-0-4-1,2
16-0-6-0,5
16-0-6-1,5
16-0-7-0,6
16-0-7-1,6
16-0-9-0,2
16-0-9-1,2
16-1-0-0,5
16-1-0-1,5
16-1-1-0,5
16-1-1-1,5
16-1-3-0,5
16-1-3-1,5
16-1-4-0,5
16-1-4-1,5
16-1-5-0,2
16-1-5-1,2
16-1-6-0,2
16-1-6-1,2
16-1-7-0,5
16-1-7-1,5
16-1-8-0,5
16-1-8-1,5
16-1-9-0,5
16-1-9-1,5
16-10-0-0,5
16-10-0-1,5
16-10-1-0,2
16-10-1-1,2
16-10-2-0,5
16-10-2-1,5
16-10-3-0,5
16-10-3-1,5
16-10-4-0,5
16-10-4-1,5
16-10-5-0,2
16-10-5-1,2
16-10-6-0,5
16-10-6-1,5
16-10-7-0,5
16-10-7-1,5
16-10-8-0,6
16-10-8-1,6
16-10-9-0,6
16-10-9-1,6
16-2-0-0,5
16-2-0-1,5
16-2-1-0,5
16-2-1-1,5
16-2-2-0,5
16-2-2-1,5
16-2-3-0,5
16-2-3-1,5
16-3-0-0,6
16-3-0-1,6
16-3-1-0,2
16-3-1-1,2
16-3-2-0,5
16-3-2-1,5
16-3-3-0,2
16-3-3-1,2
16-4-0-0,5
16-4-0-1,5
16-4-1-0,5
16-4-1-1,5
16-4-2-0,2
16-4-2-1,2
16-4-3-0,5
16-4-3-1,5
16-4-4-0,5
16-4-4-1,5
16-4-5-0,5
16-4-5-1,5
16-4-6-0,5
16-4-6-1,5
16-5-0-0,2
16-5-0-1,2
16-5-1-0,5
16-5-1-1,5
16-5-2-0,5
16-5-2-1,5
16-5-3-0,5
16-5-3-1,5
16-5-4-0,5
16-5-4-1,5
16-5-6-0,5
16-5-6-1,5
16-6-0-0,5
16-6-0-1,5
16-6-1-0,2
16-6-1-1,2
16-6-2-0,5
16-6-2-1,5
16-6-3-0,6
16-6-3-1,6
16-6-4-0,5
16-6-4-1,5
16-6-5-0,2
16-6-5-1,2
16-7-0-0,5
16-7-0-1,5
16-7-1-0,5
16-7-1-1,5
16-7-2-0,6
16-7-2-1,6
16-7-3-0,5
16-7-3-1,5
16-8-0-0,5
16-8-0-1,5
16-8-1-0,5
16-8-1-1,5
16-8-11-0,2
16-8-11-1,2
16-8-12-0,5
16-8-12-1,5
16-8-13-0,5
16-8-13-1,5
16-8-2-0,5
16-8-2-1,5
16-8-3-0,5
16-8-3-1,5
16-8-4-0,5
16-8-4-1,5
16-8-5-0,5
16-8-5-1,5
16-8-6-0,5
16-8-6-1,5
16-8-7-0,2
16-8-7-1,2
16-8-8-0,5
16-8-8-1,5
16-8-9-0,5
16-8-9-1,5
16-9-0-0,2
16-9-0-1,2
16-9-1-0,5
16-9-1-1,5
16-9-2-0,5
16-9-2-1,5
16-9-3-0,2
16-9-3-1,2
16-9-4-0,5
16-9-4-1,5
16-9-5-0,5
16-9-5-1,5
17-0-0-0,5
17-0-0-1,5
17-0-1-0,5
17-0-1-1,5
17-0-2-0,5
17-0-2-1,5
17-0-3-0,2
17-0-3-1,2
17-0-4-0,5
17-0-4-1,5
17-1-0-0,6
17-1-0-1,6
17-1-1-0,5
17-1-1-1,5
17-1-3-0,5
17-1-3-1,5
17-1-4-0,5
17-1-4-1,5
17-1-6-0,5
17-1-6-1,5
17-1-7-0,5
17-1-7-1,5
17-1-8-0,2
17-1-8-1,2
17-2-0-0,2
17-2-0-1,2
17-2-1-0,2
17-2-1-1,2
17-2-2-0,5
17-2-2-1,5
17-3-0-0,5
17-3-0-1,5
17-3-1-0,2
17-3-1-1,2
18-0-0-0,5
18-0-0-1,5
18-0-1-0,5
18-0-1-1,5
18-0-2-0,5
18-0-2-1,5
18-0-3-0,2
18-0-3-1,2
18-0-4-0,5
18-0-4-1,5
18-1-0-0,5
18-1-0-1,5
18-1-2-0,5
18-1-2-1,5
18-1-3-0,6
18-1-3-1,6
18-1-4-0,5
18-1-4-1,5
18-2-0-0,6
18-2-0-1,6
18-2-1-0,5
18-2-1-1,5
18-2-2-0,5
18-2-2-1,5
18-2-3-0,5
18-2-3-1,5
18-2-4-0,2
18-2-4-1,2
18-2-5-0,5
18-2-5-1,5
18-3-0-0,2
18-3-0-1,2
18-3-1-0,2
18-3-1-1,2
18-3-2-0,5
18-3-2-1,5
18-3-3-0,5
18-3-3-1,5
18-3-5-0,6
18-3-5-1,6
18-3-6-0,2
18-3-6-1,2
18-3-7-0,2
18-3-7-1,2
18-3-8-0,5
18-3-8-1,5
18-3-9-0,5
18-3-9-1,5
18-4-0-0,5
18-4-0-1,5
18-4-1-0,2
18-4-1-1,2
18-4-2-0,6
18-4-2-1,6
18-4-3-0,5
18-4-3-1,5
18-4-4-0,2
18-4-4-1,2
18-4-5-0,2
18-4-5-1,2
18-4-6-0,2
18-4-6-1,2
18-4-7-0,5
18-4-7-1,5
18-4-8-0,5
18-4-8-1,5
19-0-0-0,5
19-0-0-1,5
19-0-1-0,2
19-0-1-1,2
19-0-2-0,5
19-0-2-1,5
19-0-3-0,5
19-0-3-1,5
19-0-4-0,5
19-0-4-1,5
19-0-5-0,5
19-0-5-1,5
19-0-6-0,5
19-0-6-1,5
2-0-0-0,5
2-0-0-1,5
2-0-11-0,2
2-0-11-1,2
2-0-12-0,2
2-0-12-1,2
2-0-13-0,5
2-0-13-1,5
2-0-2-0,5
2-0-2-1,5
2-0-3-0,5
2-0-3-1,5
2-0-4-0,5
2-0-4-1,5
2-0-5-0,5
2-0-5-1,5
2-0-6-0,2
2-0-6-1,2
2-0-7-0,5
2-0-7-1,5
2-0-8-0,2
2-0-8-1,2
2-0-9-0,5
2-0-9-1,5
2-1-1-0,5
2-1-1-1,5
2-2-0-0,6
2-2-0-1,6
2-2-1-0,5
2-2-1-1,5
2-2-2-0,5
2-2-2-1,5
2-2-3-0,5
2-2-3-1,5
2-2-4-0,5
2-2-4-1,5
2-2-5-0,5
2-2-5-1,5
2-2-6-0,5
2-2-6-1,5
2-2-7-0,6
2-2-7-1,6
2-2-8-0,5
2-2-8-1,5
2-3-0-0,2
2-3-0-1,2
2-3-1-0,6
2-3-1-1,6
2-3-3-0,5
2-3-3-1,5
2-3-4-0,5
2-3-4-1,5
2-3-5-0,5
2-3-5-1,5
2-3-6-0,5
2-3-6-1,5
2-3-7-0,2
2-3-7-1,2
2-3-8-0,5
2-3-8-1,5
2-3-9-0,5
2-3-9-1,5
2-4-0-0,5
2-4-0-1,5
2-4-1-0,6
2-4-1-1,6
2-4-2-0,5
2-4-2-1,5
2-4-3-0,2
2-4-3-1,2
2-4-4-0,5
2-4-4-1,5
2-5-0-0,5
2-5-0-1,5
2-5-1-0,5
2-5-1-1,5
2-5-11-0,5
2-5-11-1,5
2-5-2-0,2
2-5-2-1,2
2-5-3-0,5
2-5-3-1,5
2-5-4-0,5
2-5-4-1,5
2-5-5-0,2
2-5-5-1,2
2-5-6-0,5
2-5-6-1,5
2-5-7-0,5
2-5-7-1,5
2-5-8-0,2
2-5-8-1,2
2-5-9-0,2
2-5-9-1,2
20-0-0-0,5
20-0-0-1,5
20-0-1-0,5
20-0-1-1,5
20-0-2-0,5
20-0-2-1,5
20-0-3-0,5
20-0-3-1,5
20-0-4-0,5
20-0-4-1,5
20-0-5-0,2
20-0-5-1,2
20-0-6-0,5
20-0-6-1,5
20-0-7-0,5
20-0-7-1,5
20-1-0-0,5
20-1-0-1,5
20-1-1-0,5
20-1-1-1,5
20-1-2-0,5
20-1-2-1,5
20-1-3-0,6
20-1-3-1,6
20-1-4-0,2
20-1-4-1,2
20-1-5-0,5
20-1-5-1,5
20-2-0-0,5
20-2-0-1,5
20-2-1-0,2
20-2-1-1,2
20-2-2-0,5
20-2-2-1,5
20-2-3-0,5
20-2-3-1,5
20-2-4-0,5
20-2-4-1,5
20-2-5-0,5
20-2-5-1,5
20-2-6-0,5
20-2-6-1,5
20-3-0-0,2
20-3-0-1,2
20-3-1-0,5
20-3-1-1,5
20-4-0-0,5
20-4-0-1,5
20-4-1-0,2
20-4-1-1,2
20-4-10-0,6
20-4-10-1,6
20-4-3-0,5
20-4-3-1,5
20-4-4-0,5
20-4-4-1,5
20-4-5-0,5
20-4-5-1,5
20-4-6-0,5
20-4-6-1,5
20-4-7-0,5
20-4-7-1,5
20-4-8-0,5
20-4-8-1,5
20-4-9-0,5
20-4-9-1,5
20-5-0-0,5
20-5-0-1,5
20-5-1-0,5
20-5-1-1,5
20-5-2-0,5
20-5-2-1,5
20-5-3-0,5
20-5-3-1,5
20-5-4-0,5
20-5-4-1,5
20-5-5-0,5
20-5-5-1,5
20-5-6-0,6
20-5-6-1,6
20-5-7-0,5
20-5-7-1,5
20-6-0-0,2
20-6-0-1,2
20-6-1-0,6
20-6-1-1,6
20-6-2-0,5
20-6-2-1,5
20-6-3-0,5
20-6-3-1,5
20-6-4-0,6
20-6-4-1,6
20-6-5-0,5
20-6-5-1,5
20-6-6-0,6
20-6-6-1,6
20-6-7-0,2
20-6-7-1,2
20-6-8-0,2
20-6-8-1,2
20-7-0-0,5
20-7-0-1,5
20-7-1-0,2
20-7-1-1,2
20-7-2-0,5
20-7-2-1,5
20-7-3-0,6
20-7-3-1,6
20-7-4-0,2
20-7-4-1,2
20-7-5-0,5
20-7-5-1,5
20-7-6-0,5
20-7-6-1,5
20-7-7-0,5
20-7-7-1,5
20-7-8-0,5
20-7-8-1,5
21-0-0-0,2
21-0-0-1,2
21-0-1-0,6
21-0-1-1,6
21-0-2-0,6
21-0-2-1,6
21-0-3-0,2
21-0-3-1,2
21-1-0-0,5
21-1-0-1,5
21-1-1-0,5
21-1-1-1,5
21-10-0-0,5
21-10-0-1,5
21-10-1-0,5
21-10-1-1,5
21-10-10-0,5
21-10-10-1,5
21-10-11-0,5
21-10-11-1,5
21-10-12-0,5
21-10-12-1,5
21-10-13-0,5
21-10-13-1,5
21-10-2-0,2
21-10-2-1,2
21-10-3-0,5
21-10-3-1,5
21-10-4-0,6
21-10-4-1,6
21-10-5-0,5
21-10-5-1,5
21-10-6-0,5
21-10-6-1,5
21-10-7-0,5
21-10-7-1,5
21-10-8-0,5
21-10-8-1,5
21-10-9-0,5
21-10-9-1,5
21-11-0-0,5
21-11-0-1,5
21-11-1-0,5
21-11-1-1,5
21-11-2-0,5
21-11-2-1,5
21-11-3-0,5
21-11-3-1,5
21-11-4-0,5
21-11-4-1,5
21-11-5-0,5
21-11-5-1,5
21-11-6-0,2
21-11-6-1,2
21-11-7-0,5
21-11-7-1,5
21-11-8-0,5
21-11-8-1,5
21-12-0-0,2
21-12-0-1,2
21-12-2-0,2
21-12-2-1,2
21-12-4-0,2
21-12-4-1,2
21-12-5-0,2
21-12-5-1,2
21-12-6-0,5
21-12-6-1,5
21-12-7-0,2
21-12-7-1,2
21-13-0-0,2
21-13-0-1,2
21-13-1-0,2
21-13-1-1,2
21-13-10-0,5
21-13-10-1,5
21-13-11-0,5
21-13-11-1,5
21-13-12-0,5
21-13-12-1,5
21-13-2-0,2
21-13-2-1,2
21-13-3-0,2
21-13-3-1,2
21-13-4-0,2
21-13-4-1,2
21-13-5-0,5
21-13-5-1,5
21-13-6-0,5
21-13-6-1,5
21-13-7-0,2
21-13-7-1,2
21-13-8-0,5
21-13-8-1,5
21-13-9-0,5
21-13-9-1,5
21-2-0-0,2
21-2-0-1,2
21-2-1-0,2
21-2-1-1,2
21-2-3-0,5
21-2-3-1,5
21-2-4-0,5
21-2-4-1,5
21-3-1-0,2
21-3-1-1,2
21-3-10-0,5
21-3-10-1,5
21-3-11-0,5
21-3-11-1,5
21-3-12-0,5
21-3-12-1,5
21-3-13-0,5
21-3-13-1,5
21-3-2-0,5
21-3-2-1,5
21-3-3-0,5
21-3-3-1,5
21-3-4-0,5
21-3-4-1,5
21-3-5-0,2
21-3-5-1,2
21-3-6-0,2
21-3-6-1,2
21-3-7-0,6
21-3-7-1,6
21-3-9-0,5
21-3-9-1,5
21-4-0-0,5
21-4-0-1,5
21-4-1-0,6
21-4-1-1,6
21-4-10-0,5
21-4-10-1,5
21-4-11-0,5
21-4-11-1,5
21-4-13-0,2
21-4-13-1,2
21-4-2-0,5
21-4-2-1,5
21-4-3-0,5
21-4-3-1,5
21-4-4-0,5
21-4-4-1,5
21-4-5-0,5
21-4-5-1,5
21-4-6-0,5
21-4-6-1,5
21-4-8-0,2
21-4-8-1,2
21-4-9-0,6
21-4-9-1,6
21-5-0-0,5
21-5-0-1,5
21-5-1-0,5
21-5-1-1,5
21-5-2-0,5
21-5-2-1,5
21-5-3-0,5
21-5-3-1,5
21-6-10-0,2
21-6-10-1,2
21-6-11-0,5
21-6-11-1,5
21-6-12-0,6
21-6-12-1,6
21-6-13-0,6
21-6-13-1,6
21-6-2-0,5
21-6-2-1,5
21-6-3-0,5
21-6-3-1,5
21-6-4-0,5
21-6-4-1,5
21-6-5-0,6
21-6-5-1,6
21-6-6-0,2
21-6-6-1,2
21-6-7-0,5
21-6-7-1,5
21-6-8-0,5
21-6-8-1,5
21-6-9-0,5
21-6-9-1,5
21-7-0-0,2
21-7-0-1,2
