Map       Shuffle        Reduce          Finalize        Total
5.4101960659, 6.80183196068, 3.00858211517, 0.00266098976135, 15.2232711315
5.34095406532, 6.76607012749, 3.03588914871, 0.00285291671753, 15.1457662582
5.30268502235, 6.80771112442, 3.08655810356, 0.00279712677002, 15.1997513771
5.14567017555, 6.69255805016, 3.02611398697, 0.00274610519409, 14.8670883179
4.98548293114, 6.7574338913, 2.98839688301, 0.00279092788696, 14.7341046333
5.07596802711, 6.74502801895, 3.06298899651, 0.00281596183777, 14.8868010044
5.16254091263, 6.67067790031, 2.99923086166, 0.00278520584106, 14.8352348804
5.13381290436, 6.62482905388, 3.02025103569, 0.00275087356567, 14.7816438675
5.22847890854, 6.85254907608, 3.0422000885, 0.00286388397217, 15.1260919571
5.2407810688, 6.74654197693, 3.02491211891, 0.00282192230225, 15.0150570869
